"var_titulo";"var_valoracion";"var_reviews";"var_categoria";"var_latitud";"var_longitud";"var_direccion";"var_plus_code";"var_web";"var_telefono";"var_women_led";"var_horarios";"var_cierre_temp";"var_url_gg"
"Riber Shopping, S.L.U.";0;0;"Empresa de software";41,5939419;-4,118087;"Calle de la Varguilla, 4, 47300 Peñafiel, Valladolid";"HVVJ+HQ Peñafiel";"0";"0";"0";"0";"-";"https://www.google.es/maps/place/Riber+Shopping,+S.L.U./@12.665302,-45.0796835,2z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+software!3m4!1s0xd46eb9bb4c8ffdb:0x2140f5568529bfb6!8m2!3d41.5939419!4d-4.118087"
"FOUR·k7·SYSTEM";0;0;"Empresa de software";41,5884072;-4,722977;"Av. de la Libertad, 4, 47140 Laguna de Duero, Valladolid";"H7QG+9R Laguna de Duero";"0";"665 70 15 44";"0";"0";"-";"https://www.google.es/maps/place/FOUR%C2%B7k7%C2%B7SYSTEM/@12.665302,-45.0796835,2z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+software!3m4!1s0xd4713541b75622f:0x495b931a6d36791a!8m2!3d41.5884072!4d-4.722977"
"It Now S A";0;0;"Empresa de software";41,848475;-3,1639104;"Calle del Gral. Yagüe, 18, 09660 Hontoria del Pinar, Burgos";"RRXP+9C Hontoria del Pinar";"0";"947 38 66 02";"0";"0";"-";"https://www.google.es/maps/place/It+Now+S+A/@12.665302,-45.0796835,2z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+software!3m4!1s0xd4454919973cbc9:0x3980efd4b0b28f27!8m2!3d41.848475!4d-3.1639104"
"Wappa Software Engineering";5;1;"Empresa de software";35,7146136;-6,9161968;"0";"0";"wappa.net";"983 01 52 04";"0";"0";"-";"https://www.google.es/maps/place/Wappa+Software+Engineering/@12.665302,-45.0796835,2z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+software!3m4!1s0xd47138268c396d7:0x56c31d6b1353bc3e!8m2!3d35.7146136!4d-6.9161968"
"It Now S A";0;0;"Empresa de software";41,8593309;-3,3885464;"Calle Porvenir, 10, 09451 Arauzo de Miel, Burgos";"VJ56+PH Arauzo de Miel";"0";"947 38 88 79";"0";"0";"-";"https://www.google.es/maps/place/It+Now+S+A/@12.665302,-45.0796835,2z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+software!3m4!1s0xd444ada957d00c5:0xe20886125147667b!8m2!3d41.8593309!4d-3.3885464"
"senCille Manufacturing Software";0;0;"Empresa de software";35,7142164;-6,9163904;"0";"0";"sencille.business.site";"683 35 81 84";"0";"martes, De 9:00 a 14:00, De 16:00 a 18:00; miércoles, De 9:00 a 14:00, De 16:00 a 18:00; jueves, De 9:00 a 14:00, De 16:00 a 18:00; viernes, De 9:00 a 14:00; sábado, Cerrado; domingo, Cerrado; lunes, De 9:00 a 18:00.";"-";"https://www.google.es/maps/place/senCille+Manufacturing+Software/@12.665302,-45.0796835,2z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+software!3m4!1s0xd46eb431f8a609b:0xa6ed94413184388e!8m2!3d35.7142164!4d-6.9163904"
"Producciones XD";0;0;"Empresa de software";41,6700663;-3,6883106;"0";"0";"produccionesxd.ueniweb.com";"722 15 23 87";"0";"0";"-";"https://www.google.es/maps/place/Producciones+XD/@12.665302,-45.0796835,2z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+software!3m4!1s0xd44272e8738ca85:0xdc1fcdca734560de!8m2!3d41.6700663!4d-3.6883106"
"ErgoCortex";0;0;"Empresa de software";41,0637862;-4,2265459;"0";"0";"ergocortex.com";"636 09 91 30";"0";"martes, De 9:00 a 20:00; miércoles, De 9:00 a 20:00; jueves, De 9:00 a 20:00; viernes, De 9:00 a 20:00; sábado, Cerrado; domingo, Cerrado; lunes, De 9:00 a 20:00.";"-";"https://www.google.es/maps/place/ErgoCortex/@12.665302,-45.0796835,2z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+software!3m4!1s0xd4427564aec4499:0xe2bb90d6fb64cc1a!8m2!3d41.0637862!4d-4.2265459"
"Agencia de Comunicación Mirón S.L.L.";1,5;2;"Empresa de relaciones públicas";41,7673953;-2,4649153;"Carr. de Logroño, 3, 42004 Soria";"QG8P+X2 Soria";"0";"0";"0";"0";"-";"https://www.google.es/maps/place/Agencia+de+Comunicaci%C3%B3n+Mir%C3%B3n+S.L.L./@41.7673953,-2.4824248,14z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+relaciones+p%C3%BAblicas!3m4!1s0xd44d2d3dca039ef:0x5c1a536917fdfca3!8m2!3d41.7673953!4d-2.4649153"
"Aranda Actual";0;0;"Diseñador de sitios web";41,6718001;-3,6895248;"Calle Centeno, 3, 09400 Aranda de Duero, Burgos";"M8C6+P5 Aranda de Duero";"0";"615 70 28 15";"0";"martes, De 9:00 a 18:00; miércoles, De 9:00 a 18:00; jueves, De 9:00 a 18:00; viernes, De 9:00 a 18:00; sábado, De 9:00 a 14:00; domingo, Cerrado; lunes, De 9:00 a 18:00.";"-";"https://www.google.es/maps/place/Aranda+Actual/@41.6677942,-3.7014059,15z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+relaciones+p%C3%BAblicas!3m4!1s0xd442644cd43e4db:0xf652f5bdf176f704!8m2!3d41.6718001!4d-3.6895248"
"Carablanca Producciones Artísticas";4;2;"Empresa de organización de eventos";41,6744771;-3,669549;"Centro Cultural El Invernadero, Ctra Salas km1.3, 09400 Aranda de Duero, Burgos";"M8FJ+Q5 Aranda de Duero";"carablancaproducciones.es";"678 31 29 60";"0";"martes, De 10:00 a 13:30, De 17:00 a 20:00; miércoles, De 10:00 a 13:30, De 17:00 a 20:00; jueves, De 10:00 a 13:30, De 17:00 a 20:00; viernes, De 10:00 a 13:30, De 17:00 a 20:00; sábado, Cerrado; domingo, Cerrado; lunes, De 10:00 a 13:30, De 17:00 a 20:00.";"-";"https://www.google.es/maps/place/Carablanca+Producciones+Art%C3%ADsticas/@41.6605415,-4.4262126,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+organizaci%C3%B3n+de+eventos!3m4!1s0xd44265ca051555f:0xfb4a72dbf4ff931e!8m2!3d41.6744771!4d-3.669549"
"Standup";5;1;"Empresa de montaje de estands para ferias";40,6053216;-3,7148744;"Sector Oficios, 28, 28760 Tres Cantos, Madrid";"J74P+43 Tres Cantos";"standup-ae.com";"619 47 42 74";"0";"0";"-";"https://www.google.es/maps/place/Standup/@40.6053216,-4.2751771,9z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+montaje+de+estands+para+ferias!3m4!1s0xd43d5918ce86897:0x6aa9d7bb67fb1f47!8m2!3d40.6053216!4d-3.7148744"
"GarúDiseño · Diseño de Stands, construcción y montaje internacional";4,4;14;"Empresa de montaje de estands para ferias";40,4468155;-3,4585173;"Calle Acacias, 23, 28850 Torrejón de Ardoz, Madrid";"CGWR+PH Torrejón de Ardoz";"garudiseno.com";"916 77 82 02";"0";"0";"-";"https://www.google.es/maps/place/Gar%C3%BADise%C3%B1o+%C2%B7+Dise%C3%B1o+de+Stands,+construcci%C3%B3n+y+montaje+internacional/@40.4468155,-4.01882,9z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+montaje+de+estands+para+ferias!3m4!1s0xd4237a73929ae99:0x9632e22c3d5fbd1d!8m2!3d40.4468155!4d-3.4585173"
"Kedecoras S.L.";0;0;"Empresa de montaje de estands para ferias";40,7540948;-3,4255753;"Urbanización Lago del Jaral, 262, 19185 Mesones, Guadalajara";"QH3F+JQ Mesones";"kedecoras.com";"652 98 12 05";"0";"martes, De 8:00 a 20:00; miércoles, De 8:00 a 20:00; jueves, De 8:00 a 20:00; viernes, De 8:00 a 20:00; sábado, De 10:00 a 14:00; domingo, Cerrado; lunes, De 8:00 a 20:00.";"-";"https://www.google.es/maps/place/Kedecoras+S.L./@41.2294506,-4.0030126,9z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+montaje+de+estands+para+ferias!3m4!1s0xd43c7bce6b1d771:0xe27ceeb8f48ca86e!8m2!3d40.7540948!4d-3.4255753"
"Expomedia. Diseño y montaje de stands premium para ferias, congresos, eventos";5;6;"Empresa de montaje de estands para ferias";40,4617283;-3,6213053;"Calle de la Ribera del Loira, 46, 28042 Madrid";"F96H+MF Madrid";"expo-media.com";"914 13 04 48";"0";"martes, De 9:00 a 20:00; miércoles, De 9:00 a 20:00; jueves, De 9:00 a 20:00; viernes, De 9:00 a 20:00; sábado, Cerrado; domingo, Cerrado; lunes, De 9:00 a 20:00.";"-";"https://www.google.es/maps/place/Expomedia.+Dise%C3%B1o+y+montaje+de+stands+premium+para+ferias,+congresos,+eventos/@40.4617283,-4.181608,9z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+montaje+de+estands+para+ferias!3m4!1s0xd42288e1eddb4e9:0xfcbe7baa15e84d0a!8m2!3d40.4617283!4d-3.6213053"
"T3 Systems España";0;0;"Empresa de montaje de estands para ferias";40,6253449;-3,3461037;"Av. Isaac Peral, 42, 28816 Valdeavero, Madrid";"JMG3+4H Valdeavero";"t3systems.es";"0";"0";"martes, De 8:30 a 17:00; miércoles, De 8:30 a 17:00; jueves, De 8:30 a 17:00; viernes, De 8:30 a 15:00; sábado, Cerrado; domingo, Cerrado; lunes, De 8:30 a 17:00.";"-";"https://www.google.es/maps/place/T3+Systems+Espa%C3%B1a/@40.6253449,-3.9064064,9z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+montaje+de+estands+para+ferias!3m4!1s0xd43b538f1b182bf:0xea29f3607c91515b!8m2!3d40.6253449!4d-3.3461037"
"Producciones Salas SL";5;7;"Empresa de montaje de estands para ferias";42,0120857;-3,2731186;"Polígono Ind. San Isidro Parcela 21 B, 09600 Salas de los Infantes, Burgos";"2P6G+RQ Salas de los Infantes";"produccionessalas.com";"947 38 00 38";"0";"martes, De 9:00 a 14:00, De 16:00 a 19:00; miércoles, De 9:00 a 14:00, De 16:00 a 19:00; jueves, De 9:00 a 14:00, De 16:00 a 19:00; viernes, De 9:00 a 14:00, De 16:00 a 19:00; sábado, Cerrado; domingo, Cerrado; lunes, De 9:00 a 14:00, De 16:00 a 19:00.";"-";"https://www.google.es/maps/place/Producciones+Salas+SL/@41.2294506,-4.0030126,9z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+montaje+de+estands+para+ferias!3m4!1s0xd45b1e4d4e027c3:0x82d818f864122a24!8m2!3d42.0120857!4d-3.2731186"
"Flex-N-Gate Valladolid S.L.U.";5;3;"Empresa de moldeo por inyección de plástico";41,633318;-4,710184;"Calle Carraca, S/N, 47012 Valladolid";"J7MQ+8W Valladolid";"flex-n-gate.com";"983 22 84 78";"0";"martes, De 7:00 a 23:00; miércoles, De 7:00 a 23:00; jueves, De 7:00 a 23:00; viernes, De 7:00 a 23:00; sábado, Cerrado; domingo, Cerrado; lunes, De 7:00 a 23:00.";"-";"https://www.google.es/maps/place/Flex-N-Gate+Valladolid+S.L.U./@41.633318,-5.8307895,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+moldeo+por+inyecci%C3%B3n+de+pl%C3%A1stico!3m4!1s0xd4712dcdd6f74bb:0x1cff4c85d9deda4f!8m2!3d41.633318!4d-4.710184"
"Talleres Jadai";0;0;"Empresa de moldeo por inyección de plástico";42,4153583;-2,7165635;"Calle San Fernando, 128, 26300 Nájera, La Rioja";"C78M+49 Nájera";"0";"0";"0";"0";"-";"https://www.google.es/maps/place/Talleres+Jadai/@41.5499912,-3.6197602,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+moldeo+por+inyecci%C3%B3n+de+pl%C3%A1stico!3m4!1s0xd455c6989a41ae9:0x91da6bafd31ad5b8!8m2!3d42.4153583!4d-2.7165635"
"GRUPO DE INCENDIOS";0;0;"Empresa de moldeo por inyección de plástico";41,4692535;-2,5293365;"Calle Abeto, 2, 42200 Almazán, Soria";"FF9C+P7 Almazán";"grupodeincendios.com";"975 30 83 11";"0";"0";"-";"https://www.google.es/maps/place/GRUPO+DE+INCENDIOS/@41.5499912,-3.6197602,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+moldeo+por+inyecci%C3%B3n+de+pl%C3%A1stico!3m4!1s0xd44b3c34e1dd5b1:0xe613c05c78d637db!8m2!3d41.4692535!4d-2.5293365"
"Manufacturas Maher II, S L";5;2;"Empresa de moldeo por inyección de plástico";42,438522;-2,581;"-42 (P.I.Lentiscares), Av. Lentiscares, 40, 26370 Navarrete, La Rioja";"CCQ9+CJ Navarrete";"manufacturasmaher.es";"941 24 04 12";"0";"0";"-";"https://www.google.es/maps/place/Manufacturas+Maher+II,+S+L/@41.5499912,-3.6197602,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+moldeo+por+inyecci%C3%B3n+de+pl%C3%A1stico!3m4!1s0xd45512c8cccf437:0xed0d4ab21afdb05b!8m2!3d42.438522!4d-2.581"
"Staff Plus Slu";0;0;"Empresa de moldeo por inyección de plástico";41,67507;-2,53591;"Poligono Ind. Navalcaballo Sector 5, 9P, 42290, Soria";"MFG7+2J Navalcaballo";"0";"0";"0";"0";"-";"https://www.google.es/maps/place/Staff+Plus+Slu/@41.5499912,-3.6197602,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+moldeo+por+inyecci%C3%B3n+de+pl%C3%A1stico!3m4!1s0xd44cc21a27bc4db:0x1bb54c0d43f41f88!8m2!3d41.67507!4d-2.53591"
"Gecko Fastener Ibérica S.L.";0;0;"Empresa de moldeo por inyección de plástico";40,6614605;-3,7568648;"Paseo de la Ermita de Sta. Ana, 14, 28770 Colmenar Viejo, Madrid";"M66V+H7 Colmenar Viejo";"gecko-fastener.com";"0";"0";"martes, De 8:00 a 18:00; miércoles, De 8:00 a 18:00; jueves, De 8:00 a 18:00; viernes, De 8:00 a 15:00; sábado, Cerrado; domingo, Cerrado; lunes, De 8:00 a 18:00.";"-";"https://www.google.es/maps/place/Gecko+Fastener+Ib%C3%A9rica+S.L./@41.5499912,-3.6197602,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+moldeo+por+inyecci%C3%B3n+de+pl%C3%A1stico!3m4!1s0xd417d000aa5fa2d:0x14430cc13aab8b10!8m2!3d40.6614605!4d-3.7568648"
"Plasticos de Palencia S.A. ( PDP )";5;2;"Empresa de moldeo por inyección de plástico";41,9323948;-4,4818614;"Polígono Industrial Venta de Baños. Parcela 171-172, Calle Tren Shangay, 34200 Venta de Baños, Palencia";"WGJ9+X7 Venta de Baños";"grupohispamoldes.com";"979 76 10 10";"0";"0";"-";"https://www.google.es/maps/place/Plasticos+de+Palencia+S.A.+(+PDP+)/@41.9323948,-5.6024669,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+moldeo+por+inyecci%C3%B3n+de+pl%C3%A1stico!3m4!1s0xd47ae9f8fad2071:0xe017c562dfcbfef5!8m2!3d41.9323948!4d-4.4818614"
"Nuriplast";0;0;"Empresa de moldeo por inyección de plástico";42,3496623;-3,641098;"Calle la Ribera (Naves verdes, º33, 09007 Burgos";"89X5+VH Burgos";"0";"947 48 24 38";"0";"martes, De 8:00 a 14:00, De 16:00 a 19:00; miércoles, De 8:00 a 14:00, De 16:00 a 19:00; jueves, De 8:00 a 14:00, De 16:00 a 19:00; viernes, De 8:00 a 14:00; sábado, Cerrado; domingo, Cerrado; lunes, De 8:00 a 14:00, De 16:00 a 19:00.";"-";"https://www.google.es/maps/place/Nuriplast/@41.5499912,-3.6197602,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+moldeo+por+inyecci%C3%B3n+de+pl%C3%A1stico!3m4!1s0xd45fb7c17698c39:0xd69ecb6599e4b009!8m2!3d42.3496623!4d-3.641098"
"Torreplas S.L.";4;4;"Empresa de moldeo por inyección de plástico";42,3055141;-3,7310365;"Calle Carr. de Arcos, 09195 Villagonzalo Pedernales, Burgos";"8749+6H Villagonzalo Pedernales";"torreplas.es";"947 29 42 28";"0";"martes, De 9:00 a 14:00, De 16:00 a 19:00; miércoles, De 9:00 a 14:00, De 16:00 a 19:00; jueves, De 9:00 a 14:00, De 16:00 a 19:00; viernes, De 9:00 a 14:00, De 16:00 a 19:00; sábado, Cerrado; domingo, Cerrado; lunes, De 9:00 a 14:00, De 16:00 a 19:00.";"-";"https://www.google.es/maps/place/Torreplas+S.L./@41.5499912,-3.6197602,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+moldeo+por+inyecci%C3%B3n+de+pl%C3%A1stico!3m4!1s0xd45e254bdf8e235:0x1b9ea01f34e3a073!8m2!3d42.3055141!4d-3.7310365"
"Plásticos Rochas";0;0;"Empresa de moldeo por inyección de plástico";41,6152598;-4,7077615;"Polígono de San Cristóbal, Calle del Cromo, 42, 47012 Valladolid";"J78R+4V Valladolid";"0";"983 39 37 80";"0";"0";"-";"https://www.google.es/maps/place/Pl%C3%A1sticos+Rochas/@41.6152598,-5.828367,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+moldeo+por+inyecci%C3%B3n+de+pl%C3%A1stico!3m4!1s0xd471322b0165a23:0x37503e97b0ef10ad!8m2!3d41.6152598!4d-4.7077615"
"Euro Seating - Inyección de Plásticos";5;3;"Empresa de moldeo por inyección de plástico";42,335504;-3,0106691;"Av. Santo Domingo de La Calzada, 68, 26280 Ezcaray, La Rioja";"8XPQ+6P Ezcaray";"euroseating.com";"941 42 74 00";"0";"martes, De 8:00 a 13:00, De 15:00 a 19:00; miércoles, De 8:00 a 13:00, De 15:00 a 19:00; jueves, De 8:00 a 13:00, De 15:00 a 18:00; viernes, De 8:00 a 13:00; sábado, Cerrado; domingo, Cerrado; lunes, De 8:00 a 13:00, De 15:00 a 19:00.";"-";"https://www.google.es/maps/place/Euro+Seating+-+Inyecci%C3%B3n+de+Pl%C3%A1sticos/@41.5499912,-3.6197602,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+moldeo+por+inyecci%C3%B3n+de+pl%C3%A1stico!3m4!1s0xd4570b6307a3299:0x3f58830641c0aee!8m2!3d42.335504!4d-3.0106691"
"Molteplas";3,3;3;"Empresa de moldeo por inyección de plástico";42,3750152;-3,7309114;"Calle Merindad de Montija, 3, 09001 Burgos";"97G9+2J Burgos";"molteplas.es";"947 29 82 39";"0";"martes, De 8:00 a 18:00; miércoles, De 8:00 a 18:00; jueves, De 8:00 a 18:00; viernes, De 8:00 a 18:00; sábado, Cerrado; domingo, Cerrado; lunes, De 8:00 a 18:00.";"-";"https://www.google.es/maps/place/Molteplas/@41.5499912,-3.6197602,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+moldeo+por+inyecci%C3%B3n+de+pl%C3%A1stico!3m4!1s0xd45fd9cfedcfd11:0xb83d28840337b46d!8m2!3d42.3750152!4d-3.7309114"
"Felipe Cordero Cordero";0;0;"Empresa de mensajería";41,6700425;-3,6832885;"Calle Agustina de Aragón, 11, 09400 Aranda de Duero, Burgos";"M8C8+2M Aranda de Duero";"0";"947 50 53 41";"0";"0";"-";"https://www.google.es/maps/place/Felipe+Cordero+Cordero/@41.6749585,-3.697469,14z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+mensajer%C3%ADa!3m4!1s0xd44265d6fecf2e9:0x5627ecdd0d06a136!8m2!3d41.6700425!4d-3.6832885"
"Jenoba Operador De Transportes S L";0;0;"Empresa de mensajería";41,6891402;-3,6716471;"Ctra. Sinovas, 0, 09400 Aranda de Duero, Burgos";"M8QH+M8 Aranda de Duero";"0";"0";"0";"0";"-";"https://www.google.es/maps/place/Jenoba+Operador+De+Transportes+S+L/@41.6749604,-3.6974689,14z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+mensajer%C3%ADa!3m4!1s0xd4426422c627377:0x2ccaeded9a540e8a!8m2!3d41.6891402!4d-3.6716471"
"GLS ARANDA DE DUERO";1;1;"Empresa de mensajería";41,6665284;-3,7231636;"Av. Portugal, 85, 09400 Aranda de Duero, Burgos";"M78G+JP Aranda de Duero";"gls-spain.es";"947 46 61 21";"0";"martes, De 9:00 a 14:00, De 16:00 a 19:00; miércoles, De 9:00 a 14:00, De 16:00 a 19:00; jueves, De 9:00 a 14:00, De 16:00 a 19:00; viernes, De 9:00 a 14:00, De 16:00 a 19:00; sábado, Cerrado; domingo, Cerrado; lunes, De 9:00 a 14:00, De 16:00 a 19:00.";"-";"https://www.google.es/maps/place/GLS+ARANDA+DE+DUERO/@41.6665284,-3.7406731,14z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+mensajer%C3%ADa!3m4!1s0xd4427d38ad162d5:0xc752cf86b7139013!8m2!3d41.6665284!4d-3.7231636"
"Juana Villalba López";0;0;"Empresa de mensajería";41,6686476;-3,6897333;"Calle Burgo de Osma, 14, 09400 Aranda de Duero, Burgos";"M896+F4 Aranda de Duero";"0";"0";"0";"0";"-";"https://www.google.es/maps/place/Juana+Villalba+L%C3%B3pez/@41.6749604,-3.6974689,14z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+mensajer%C3%ADa!3m4!1s0xd44265baebb9137:0x13b6a7311b85164f!8m2!3d41.6686476!4d-3.6897333"
"GLS ARANDA DE DUERO";0;0;"Empresa de mensajería";41,666536;-3,7232908;"09400 Aranda de Duero, Burgos";"M78G+JM Aranda de Duero";"0";"0";"0";"0";"-";"https://www.google.es/maps/place/GLS+ARANDA+DE+DUERO/@41.666536,-3.7408003,14z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+mensajer%C3%ADa!3m4!1s0xd4427ca92337fb5:0x5a3ec36e5bd8a10c!8m2!3d41.666536!4d-3.7232908"
"Manuel Huerta Pérez";0;0;"Empresa de mensajería";41,6579978;-3,6924447;"Av. Castilla, 86, 09400 Aranda de Duero, Burgos";"M855+52 Aranda de Duero";"0";"0";"0";"0";"-";"https://www.google.es/maps/place/Manuel+Huerta+P%C3%A9rez/@41.6579978,-3.7099542,14z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+mensajer%C3%ADa!3m4!1s0xd4426f760b28935:0x3e7a4956e28cfec4!8m2!3d41.6579978!4d-3.6924447"
"Transportes Vélez";0;0;"Empresa de mensajería";41,6683861;-3,7077737;"Av. Portugal, 91, 09400 Aranda de Duero, Burgos";"M79R+9V Aranda de Duero";"0";"0";"0";"0";"-";"https://www.google.es/maps/place/Transportes+V%C3%A9lez/@41.6683861,-3.7252832,14z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+mensajer%C3%ADa!3m4!1s0xd4427ac2b125761:0x60170b2424b408bd!8m2!3d41.6683861!4d-3.7077737"
"GLS ARANDA DE DUERO (ASM)";1,4;20;"Empresa de mensajería";41,6663194;-3,7032324;"Calle Segovia, 19, 21, 09400 Aranda de Duero, Burgos";"M78W+GP Aranda de Duero";"0";"657 76 67 94";"0";"martes, De 9:00 a 14:00, De 16:00 a 19:00; miércoles, De 9:00 a 14:00, De 16:00 a 19:00; jueves, De 9:00 a 14:00, De 16:00 a 19:00; viernes, De 9:00 a 14:00, De 16:00 a 19:00; sábado, Cerrado; domingo, Cerrado; lunes, De 9:00 a 14:00, De 16:00 a 19:00.";"-";"https://www.google.es/maps/place/GLS+ARANDA+DE+DUERO+(ASM)/@41.6663194,-3.7207419,14z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+mensajer%C3%ADa!3m4!1s0xd44278cc5c43a67:0xfdbbedbe29e54849!8m2!3d41.6663194!4d-3.7032324"
"CTT Express Aranda de Duero (antes Tourline)";3,5;24;"Empresa de mensajería";41,664802;-3,7117806;"Pol. Ind. Allendeduero, Av. Portugal, Parcela 78, 09400 Aranda de Duero, Burgos";"M77Q+W7 Aranda de Duero";"cttexpress.com";"947 10 38 42";"0";"martes, De 8:00 a 14:00, De 16:00 a 19:00; miércoles, De 8:00 a 14:00, De 16:00 a 19:00; jueves, De 8:00 a 14:00, De 16:00 a 19:00; viernes, De 8:00 a 14:00, De 16:00 a 19:00; sábado, Cerrado; domingo, Cerrado; lunes, De 8:00 a 14:00, De 16:00 a 19:00.";"-";"https://www.google.es/maps/place/CTT+Express+Aranda+de+Duero+(antes+Tourline)/@41.664802,-3.7292901,14z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+mensajer%C3%ADa!3m4!1s0xd4427a590a769f9:0x91ac66a62599957!8m2!3d41.664802!4d-3.7117806"
"Pedro Martín Barrios";0;0;"Empresa de mensajería";41,6750305;-3,6828492;"Calle Condestable de Castilla, 3, 09400 Aranda de Duero, Burgos";"M8G8+2V Aranda de Duero";"0";"0";"0";"0";"-";"https://www.google.es/maps/place/Pedro+Mart%C3%ADn+Barrios/@41.6749604,-3.6974689,14z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+mensajer%C3%ADa!3m4!1s0xd442669d865f843:0x8ae6df28f6c3aa29!8m2!3d41.6750305!4d-3.6828492"
"Aranjaser S.L.";0;0;"Empresa de mensajería";41,6747957;-3,6825599;"Camino Moratín, 37, 09400 Aranda de Duero, Burgos";"M8F8+WX Aranda de Duero";"0";"0";"0";"0";"-";"https://www.google.es/maps/place/Aranjaser+S.L./@41.6749604,-3.6974689,14z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+mensajer%C3%ADa!3m4!1s0xd442669d677759f:0xae4a34652ee39279!8m2!3d41.6747957!4d-3.6825599"
"Halcourier";0;0;"Empresa de mensajería";41,6698763;-3,7052648;"P.I. Allende Duero, Calle Picote, 26, 09400 Aranda de Duero, Burgos";"M79V+XV Aranda de Duero";"halcourier.com";"902 05 16 47";"0";"martes, De 8:00 a 14:00, De 16:00 a 20:00; miércoles, De 8:00 a 14:00, De 16:00 a 20:00; jueves, De 8:00 a 14:00, De 16:00 a 20:00; viernes, De 8:00 a 14:00, De 16:00 a 20:00; sábado, De 9:00 a 13:00; domingo, Cerrado; lunes, De 8:00 a 14:00, De 16:00 a 20:00.";"-";"https://www.google.es/maps/place/Halcourier/@41.6698763,-3.7227743,14z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+mensajer%C3%ADa!3m4!1s0xd4427ad9fc51f8f:0xd8961b2c311a98e9!8m2!3d41.6698763!4d-3.7052648"
"Transrial S. L.";0;0;"Empresa de mensajería";41,6674592;-3,6878663;"Av. Miranda do Douro, 7, 09400 Aranda de Duero, Burgos";"M886+XV Aranda de Duero";"0";"0";"0";"0";"-";"https://www.google.es/maps/place/Transrial+S.+L./@41.6749604,-3.6974689,14z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+mensajer%C3%ADa!3m4!1s0xd44265c095cdeeb:0x8fb153df9f9eae1a!8m2!3d41.6674592!4d-3.6878663"
"Transportes Esmin";0;0;"Empresa de mensajería";41,6683821;-3,6910941;"Calle Valdole, 1, 09400 Aranda de Duero, Burgos";"M895+9H Aranda de Duero";"0";"0";"0";"0";"-";"https://www.google.es/maps/place/Transportes+Esmin/@41.6749604,-3.6974689,14z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Empresa+de+mensajer%C3%ADa!3m4!1s0xd44265a5b323651:0x9c7b3776786d49cd!8m2!3d41.6683821!4d-3.6910941"
